Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,09:00 02 Mar,16h 5m,1 stop,1 Long layover,25735
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,19:10,7h 30m,1 stop,No info,14815
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 13 Jun,25h 5m,1 stop,In-flight meal not included,10262
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,10262
Air India,9/06/2019,Delhi,Cochin,DEL → BLR → COK,17:40,08:15 10 Jun,14h 35m,1 stop,No info,7468
Jet Airways,9/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,No info,8040
Jet Airways,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 25 Jun,19h 55m,2 stops,No info,12819
IndiGo,6/03/2019,Chennai,Kolkata,MAA → CCU,14:40,17:05,2h 25m,non-stop,No info,7295
Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229
Air Asia,15/06/2019,Delhi,Cochin,DEL → BLR → COK,16:45,22:25,5h 40m,1 stop,No info,6853
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 25 May,12h 10m,1 stop,In-flight meal not included,9663
