Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,22:40,15h 30m,1 stop,No info,8452
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,No info,14924
Air India,3/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 04 Jun,23h 30m,2 stops,No info,10441
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7485
Jet Airways,6/06/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,6478
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,19:00 28 May,29h 35m,2 stops,No info,15129
IndiGo,1/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3809
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,1 Long layover,18581
IndiGo,9/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 10 Jun,2h 35m,non-stop,No info,5224
IndiGo,9/05/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:30 10 May,8h 20m,1 stop,No info,8330
Air India,9/06/2019,Banglore,Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,6961
