Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/06/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,2754
Air India,12/06/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3100
Air India,1/04/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,23:15 02 Apr,30h 30m,2 stops,No info,9237
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 16 Jun,12h 30m,1 stop,No info,7198
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 02 Jun,25h 5m,1 stop,In-flight meal not included,10262
SpiceJet,27/03/2019,Delhi,Cochin,DEL → MAA → COK,15:55,21:55,6h,1 stop,No info,5111
Air India,27/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 28 Jun,21h 15m,2 stops,No info,10441
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10h 30m,1 stop,No info,10261
IndiGo,9/03/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,6297
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,12192
