Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,3/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 04 Jun,12h 45m,1 stop,No info,7480
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → HYD → COK,09:45,16:10,6h 25m,1 stop,No info,8386
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,01:30 07 Jun,13h 50m,1 stop,No info,6795
Air Asia,15/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
IndiGo,9/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
Air India,15/06/2019,Banglore,Delhi,BLR → DEL,06:10,08:55,2h 45m,non-stop,No info,6961
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,No info,12692
Air India,12/03/2019,Mumbai,Hyderabad,BOM → HYD,19:30,20:45,1h 15m,non-stop,No info,4307
Jet Airways,15/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,4030
Air India,18/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,23:15,13h 25m,2 stops,No info,15957
