Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Delhi,Cochin,DEL → MAA → BOM → COK,16:10,18:50 22 Mar,26h 40m,2 stops,No info,13180
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,18:00 13 May,21h 35m,1 stop,No info,14151
Vistara,12/05/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6216
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,18:50,11h 20m,1 stop,No info,15135
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,In-flight meal not included,15136
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,22:05,12h 30m,1 stop,In-flight meal not included,12384
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,9314
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 07 May,25h,1 stop,In-flight meal not included,9314
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,10454
Air India,18/05/2019,Delhi,Cochin,DEL → BOM → COK,23:00,07:40 19 May,8h 40m,1 stop,No info,8372
