Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,15:50,17:20,1h 30m,non-stop,In-flight meal not included,2470
IndiGo,24/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Air India,15/03/2019,Banglore,New Delhi,BLR → CCU → DEL,05:50,12:55,7h 5m,1 stop,No info,9029
IndiGo,12/05/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Jet Airways,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,19:00 10 May,19h 55m,2 stops,No info,15129
IndiGo,24/03/2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:30,1h 25m,non-stop,No info,2754
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,08:15 02 Apr,11h 5m,1 stop,No info,13364
IndiGo,24/03/2019,Kolkata,Banglore,CCU → MAA → BLR,17:35,22:15,4h 40m,1 stop,No info,6933
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 19 May,13h 30m,2 stops,No info,15129
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,11200
