Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 10 Jun,20h 15m,1 stop,In-flight meal not included,8586
Jet Airways,15/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 16 Jun,21h 40m,2 stops,In-flight meal not included,10919
GoAir,9/06/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 10 Jun,7h 35m,1 stop,No info,9495
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 13 Jun,6h 35m,1 stop,No info,14714
Air India,24/06/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,5201
Air India,27/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,09:25 28 Mar,23h 40m,2 stops,No info,7090
IndiGo,15/05/2019,Mumbai,Hyderabad,BOM → HYD,09:10,10:40,1h 30m,non-stop,No info,4575
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9646
IndiGo,12/06/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,9646
Jet Airways,9/03/2019,Mumbai,Hyderabad,BOM → HYD,19:40,21:10,1h 30m,non-stop,In-flight meal not included,4050
