Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 25 May,28h 50m,1 stop,In-flight meal not included,10703
IndiGo,24/03/2019,Kolkata,Banglore,CCU → BLR,15:10,17:45,2h 35m,non-stop,No info,7615
IndiGo,27/05/2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2h 55m,non-stop,No info,4823
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,05:05 07 Mar,17h 25m,1 stop,No info,16736
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,12:00 10 May,14h 50m,1 stop,In-flight meal not included,9663
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,9205
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 10 May,5h 35m,1 stop,No info,15554
SpiceJet,15/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 16 May,1h 30m,non-stop,No check-in baggage included,1965
Air India,15/06/2019,Kolkata,Banglore,CCU → BLR,14:15,16:45,2h 30m,non-stop,No info,5510
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,8266
IndiGo,27/05/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
