Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,9/06/2019,Delhi,Cochin,DEL → TRV → COK,05:15,06:50 10 Jun,25h 35m,1 stop,No info,6587
IndiGo,3/06/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:40,1h 35m,non-stop,No info,2227
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,14:25 10 Jun,21h 25m,1 stop,No info,14151
Air India,01/03/2019,Banglore,New Delhi,BLR → BOM → BHO → DEL,08:50,23:25 02 Mar,38h 35m,2 stops,No info,25430
SpiceJet,27/06/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 28 Jun,2h 55m,non-stop,No check-in baggage included,4319
Air India,3/03/2019,Delhi,Cochin,DEL → BOM → COK,04:00,07:40 04 Mar,27h 40m,1 stop,No info,14462
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,10:05 22 May,27h 35m,1 stop,In-flight meal not included,8586
Air India,9/06/2019,Kolkata,Banglore,CCU → GAU → BLR,09:50,21:05,11h 15m,1 stop,No info,7662
Jet Airways,3/05/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4995
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,7408
Jet Airways,15/03/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,No info,5678
