Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,05:05 16 Mar,6h 15m,1 stop,No info,54826
IndiGo,9/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 10 Mar,8h 5m,1 stop,No info,12351
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 07 May,26h 10m,1 stop,No info,13067
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,07:40 13 Mar,12h 45m,1 stop,No info,13817
SpiceJet,21/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 22 May,2h 55m,non-stop,No info,3625
Air India,12/03/2019,Mumbai,Hyderabad,BOM → JDH → JAI → DEL → HYD,09:40,15:15 13 Mar,29h 35m,3 stops,No info,18293
Vistara,1/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
Air India,6/03/2019,Delhi,Cochin,DEL → BLR → COK,06:10,08:15 07 Mar,26h 5m,1 stop,No info,11038
IndiGo,3/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4077
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,21:00,13h,1 stop,No info,6883
Air India,03/03/2019,Banglore,New Delhi,BLR → DEL,17:00,19:45,2h 45m,non-stop,No info,19508
