Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,21/06/2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2h 50m,non-stop,No info,4823
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,07:05,04:25 10 May,21h 20m,1 stop,In-flight meal not included,12373
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,20:20,13h 20m,1 stop,In-flight meal not included,11087
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,21:50,04:25 04 Jun,6h 35m,1 stop,No info,16079
IndiGo,12/06/2019,Delhi,Cochin,DEL → COK,05:35,08:50,3h 15m,non-stop,No info,5601
SpiceJet,9/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2753
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,04:25 28 Jun,5h 35m,1 stop,In-flight meal not included,12898
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,15603
IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,4174
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,20:00,22:55,2h 55m,non-stop,No info,6144
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,14781
