Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,11:25 19 Mar,12h 35m,1 stop,In-flight meal not included,7832
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → COK → TRV → BLR,10:00,10:30 02 Apr,24h 30m,3 stops,No info,12954
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,04:25 29 Jun,29h 20m,2 stops,In-flight meal not included,11150
IndiGo,12/03/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:45,1h 25m,non-stop,No info,4049
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,15:15,9h 30m,1 stop,In-flight meal not included,9134
Air Asia,1/05/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 02 May,2h 30m,non-stop,No info,4409
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,No info,14781
Air India,24/04/2019,Banglore,Delhi,BLR → DEL,21:05,23:55,2h 50m,non-stop,No info,5228
SpiceJet,21/05/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3597
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,15:15,01:30 13 Jun,10h 15m,1 stop,No info,6795
