Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 10 May,23h 50m,2 stops,No info,15129
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 10 Jun,8h,1 stop,No info,6104
Jet Airways,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,04:25 08 Mar,33h 15m,2 stops,In-flight meal not included,16022
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,00:30 13 Mar,14h 45m,1 stop,In-flight meal not included,10562
Air India,9/03/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 10 Mar,27h 20m,1 stop,No info,10945
SpiceJet,27/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Jet Airways,27/03/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:25,1h 30m,non-stop,In-flight meal not included,1840
IndiGo,3/03/2019,Delhi,Cochin,DEL → HYD → COK,04:55,12:00,7h 5m,1 stop,No info,9585
Jet Airways,18/05/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
IndiGo,9/05/2019,Delhi,Cochin,DEL → BLR → COK,15:10,20:00,4h 50m,1 stop,No info,6147
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:35,6h 35m,1 stop,In-flight meal not included,7341
