Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,21/04/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5644
Air India,9/03/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 10 Mar,23h,2 stops,No info,19681
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 07 Jun,15h 30m,1 stop,No info,13377
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,21:20,11h 35m,2 stops,No info,10090
Jet Airways,6/03/2019,Mumbai,Hyderabad,BOM → IDR → DEL → HYD,17:50,16:50 07 Mar,23h,2 stops,No info,20845
Vistara,24/06/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
IndiGo,1/06/2019,Mumbai,Hyderabad,BOM → HYD,21:20,22:50,1h 30m,non-stop,No info,2227
IndiGo,18/05/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
SpiceJet,27/05/2019,Banglore,Delhi,BLR → DEL,21:10,00:05 28 May,2h 55m,non-stop,No check-in baggage included,3257
Jet Airways,15/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,7229
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,20:30,13:45 02 May,17h 15m,2 stops,No info,15164
