Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,09/03/2019,Banglore,New Delhi,BLR → CCU → DEL,11:05,09:15 13 Mar,22h 10m,1 stop,No info,11077
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:35 28 Mar,7h 35m,1 stop,No info,6673
Air India,9/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15 10 Jun,26h,2 stops,No info,12392
Air India,6/03/2019,Mumbai,Hyderabad,BOM → MAA → HYD,05:55,22:00,16h 5m,1 stop,No info,10366
Air India,15/06/2019,Delhi,Cochin,DEL → RPR → NAG → BOM → COK,05:15,19:15 16 Jun,38h,3 stops,No info,10703
Air India,9/05/2019,Delhi,Cochin,DEL → BLR → COK,09:45,23:00,13h 15m,1 stop,No info,7174
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,22:50,09:30 16 Mar,10h 40m,1 stop,In-flight meal not included,11087
Air Asia,27/04/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 28 Apr,2h 50m,non-stop,No info,3383
Air India,6/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 07 Jun,16h 10m,2 stops,No info,14960
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 02 May,13h 20m,1 stop,No info,11467
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,15:30,6h 30m,1 stop,No info,6673
