Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 07 Jun,25h,1 stop,No info,12692
IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,10:05,13:00,2h 55m,non-stop,No info,10067
GoAir,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,4959
Air India,01/03/2019,Banglore,New Delhi,BLR → BOM → IDR → DEL,08:50,11:10 02 Mar,26h 20m,2 stops,No info,19372
Air India,18/05/2019,Mumbai,Hyderabad,BOM → HYD,06:20,07:40,1h 20m,non-stop,No info,3100
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,21:00,13h 30m,1 stop,No info,8405
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,21:00,9h 30m,1 stop,In-flight meal not included,6943
SpiceJet,27/04/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No check-in baggage included,3841
SpiceJet,6/06/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 07 Jun,1h 30m,non-stop,No info,2017
Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,10:45 02 May,17h 45m,1 stop,No info,9187
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,No info,13941
