Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,9/06/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,5276
IndiGo,24/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Air India,1/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 02 May,21h 15m,2 stops,No info,11281
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,18:50,10h 50m,1 stop,In-flight meal not included,6068
Jet Airways,12/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
IndiGo,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 13 Jun,16h 15m,1 stop,No info,6628
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,07:40 07 Mar,17h 35m,1 stop,In-flight meal not included,13502
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:35 10 Mar,9h 35m,1 stop,In-flight meal not included,14086
GoAir,12/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,4959
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,No info,16376
IndiGo,15/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 16 Jun,2h 35m,non-stop,No info,4804
