Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,15/05/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597
IndiGo,24/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6442
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 10 May,8h,1 stop,No info,15078
IndiGo,1/05/2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5h 25m,1 stop,No info,6218
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,12:35 13 Jun,23h 35m,1 stop,In-flight meal not included,10262
Multiple carriers,9/03/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:35 10 Mar,6h 35m,1 stop,No info,13677
Jet Airways,24/06/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,8016
Jet Airways,3/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,12:35 04 Jun,19h 5m,1 stop,In-flight meal not included,10262
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
SpiceJet,27/06/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No info,4812
SpiceJet,15/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 16 May,1h 30m,non-stop,No info,2017
