Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,21/04/2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,7074
Air India,6/05/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,15:05 07 May,29h 40m,2 stops,No info,11542
IndiGo,21/04/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,6968
Jet Airways,12/06/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,5769
Vistara,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,22:40 13 Jun,26h 20m,1 stop,No info,7927
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,08:15 13 Jun,13h 20m,1 stop,No info,13044
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 22 May,13h 30m,2 stops,No info,15129
SpiceJet,1/05/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
IndiGo,24/06/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
SpiceJet,12/04/2019,Banglore,Delhi,BLR → DEL,05:55,08:35,2h 40m,non-stop,No check-in baggage included,4319
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,21:50,19:00 28 May,21h 10m,1 stop,No info,16079
