Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,01:30 16 May,14h 55m,1 stop,No info,6979
Jet Airways,27/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,No info,8040
IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,01:30 02 Jun,16h 15m,1 stop,No info,7048
SpiceJet,27/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3573
IndiGo,27/05/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,5054
Air India,1/06/2019,Delhi,Cochin,DEL → BOM → COK,21:00,19:15 02 Jun,22h 15m,1 stop,No info,8582
Air Asia,9/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,8759
IndiGo,27/04/2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8h 35m,1 stop,No info,6442
Air India,18/05/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:15,15h 25m,1 stop,No info,8879
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:10 25 Mar,21h,1 stop,In-flight meal not included,10031
Jet Airways,3/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,19:00,13h 30m,2 stops,In-flight meal not included,10368
