Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,12/05/2019,Banglore,Delhi,BLR → DEL,17:00,19:35,2h 35m,non-stop,No info,4878
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,20:35,07:40 07 Mar,11h 5m,1 stop,No info,16736
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,13:55,09:15 25 Mar,19h 20m,1 stop,In-flight meal not included,11134
IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2h 50m,non-stop,No info,3943
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,21:00,12h,1 stop,No info,13587
Jet Airways,6/03/2019,Delhi,Cochin,DEL → IDR → BOM → COK,05:25,04:25 07 Mar,23h,2 stops,No info,16914
SpiceJet,18/05/2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:15 19 May,1h 30m,non-stop,No check-in baggage included,1965
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,8073
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,3943
IndiGo,12/05/2019,Kolkata,Banglore,CCU → HYD → BLR,15:15,20:05,4h 50m,1 stop,No info,5170
GoAir,15/05/2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2h 50m,non-stop,No info,3398
