Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,03/03/2019,Banglore,New Delhi,BLR → DEL,23:25,02:10 04 Mar,2h 45m,non-stop,No info,6135
IndiGo,27/03/2019,Delhi,Cochin,DEL → BLR → COK,02:00,07:45,5h 45m,1 stop,No info,5733
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7670
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 28 Jun,23h 50m,2 stops,No info,12819
IndiGo,3/05/2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2h 50m,non-stop,No info,4823
IndiGo,9/05/2019,Delhi,Cochin,DEL → BOM → COK,04:55,21:00,16h 5m,1 stop,No info,6979
Air India,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,09:25,18:30,9h 5m,1 stop,No info,10493
Air India,9/03/2019,Delhi,Cochin,DEL → BHO → BOM → COK,20:00,19:15 10 Mar,23h 15m,2 stops,No info,16111
Air India,9/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 Jun,21h 15m,2 stops,No info,10651
IndiGo,27/05/2019,Delhi,Cochin,DEL → HYD → COK,05:05,16:10,11h 5m,1 stop,No info,6600
Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 13 Jun,22h,2 stops,In-flight meal not included,10919
