Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2h 20m,non-stop,No info,3597
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,23:25 25 Mar,26h 15m,1 stop,No info,13759
Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3h 5m,non-stop,No info,7229
SpiceJet,15/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No info,3873
Multiple carriers,15/05/2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13h,1 stop,No info,9794
Air India,27/03/2019,Delhi,Cochin,DEL → BLR → COK,13:30,08:15 28 Mar,18h 45m,1 stop,No info,6681
IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 22 Apr,3h,non-stop,No info,4423
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11h 25m,1 stop,In-flight meal not included,10844
IndiGo,1/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,7258
Jet Airways,12/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4995
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 10 Jun,22h 5m,1 stop,No info,14924
