Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8h 55m,1 stop,No info,7741
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:00,13:15,5h 15m,1 stop,No info,22270
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,21:00,12h 15m,1 stop,No info,7740
Air India,9/06/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,09:50,12:30 10 Jun,26h 40m,2 stops,No info,14960
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,09:55,18:50,8h 55m,1 stop,No info,12032
Air India,6/03/2019,Mumbai,Hyderabad,BOM → HYD,21:05,22:25,1h 20m,non-stop,No info,5462
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,18:50 22 Mar,23h 5m,1 stop,No info,12347
Air India,27/03/2019,Chennai,Kolkata,MAA → CCU,11:40,13:55,2h 15m,non-stop,No info,3145
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,20:20,8h 40m,1 stop,In-flight meal not included,7832
IndiGo,21/06/2019,Kolkata,Banglore,CCU → BLR,15:15,17:45,2h 30m,non-stop,No info,4804
IndiGo,9/03/2019,Delhi,Cochin,DEL → MAA → COK,02:05,07:10,5h 5m,1 stop,No info,10482
