Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,12/04/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4488
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,18:00,01:30 16 Jun,7h 30m,1 stop,No info,7408
Jet Airways,18/04/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,5443
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,In-flight meal not included,10539
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,13:00,01:30 02 Jun,12h 30m,1 stop,No info,7723
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,18:50,11h 20m,1 stop,No info,15411
Jet Airways,21/05/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
IndiGo,21/06/2019,Kolkata,Banglore,CCU → BLR,20:20,22:55,2h 35m,non-stop,No info,4804
Jet Airways,3/03/2019,Mumbai,Hyderabad,BOM → HYD,02:55,04:25,1h 30m,non-stop,In-flight meal not included,4050
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,19:10 19 May,26h 10m,1 stop,No info,14151
SpiceJet,6/04/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,4957
