Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,17:45,01:30 28 May,7h 45m,1 stop,No info,6795
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 10 May,25h 20m,1 stop,No info,10953
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30 25 Jun,10h 25m,2 stops,No info,15965
Air India,9/04/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 10 Apr,30h 20m,2 stops,No info,9968
IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 07 Jun,2h 35m,non-stop,No info,4804
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:00,9h,1 stop,No info,16079
Jet Airways,12/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 13 Jun,15h 10m,2 stops,In-flight meal not included,11507
Air India,9/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 10 Jun,28h 20m,2 stops,No info,11542
Jet Airways,24/04/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,No info,7229
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4544
IndiGo,15/05/2019,Delhi,Cochin,DEL → BLR → COK,05:10,10:05,4h 55m,1 stop,No info,6496
