Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,15:05,01:30 16 Jun,10h 25m,2 stops,No info,15965
Air India,03/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,11:05,22:10 07 Mar,35h 5m,2 stops,No info,11791
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,07:05,21:20,14h 15m,2 stops,No info,8291
IndiGo,21/04/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4990
Vistara,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:50 13 May,25h 50m,1 stop,No info,9135
Air Asia,12/04/2019,Kolkata,Banglore,CCU → BLR,22:50,01:20 13 Apr,2h 30m,non-stop,No info,4409
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 22 May,8h 40m,1 stop,In-flight meal not included,10844
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,10407
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,9315
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 25 May,7h 30m,1 stop,In-flight meal not included,9663
IndiGo,21/03/2019,Delhi,Cochin,DEL → BOM → COK,18:35,01:35 22 Mar,7h,1 stop,No info,9264
