Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,15/03/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6111
IndiGo,9/06/2019,Delhi,Cochin,DEL → COK,21:05,00:20 10 Jun,3h 15m,non-stop,No info,6015
Air India,18/05/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,6121
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,In-flight meal not included,6287
Jet Airways,9/05/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,7229
IndiGo,12/06/2019,Delhi,Cochin,DEL → HYD → COK,08:35,16:10,7h 35m,1 stop,No info,6442
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
Air India,12/06/2019,Kolkata,Banglore,CCU → BOM → COK → BLR,09:25,13:45 13 Jun,28h 20m,2 stops,No info,11542
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,04:25 22 May,8h 40m,1 stop,No info,16079
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → HYD → COK,07:05,16:10,9h 5m,1 stop,No info,6076
Air India,1/04/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,01:20 02 Apr,15h 20m,2 stops,No info,10408
