Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,08:15 02 Apr,15h 45m,1 stop,In-flight meal not included,7064
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,08:15 22 May,18h 10m,1 stop,In-flight meal not included,9663
Air India,6/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,21:30,19:15 07 Mar,21h 45m,2 stops,No info,11552
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00 13 Jun,22h 5m,1 stop,In-flight meal not included,10262
SpiceJet,15/04/2019,Delhi,Cochin,DEL → MAA → COK,15:45,22:05,6h 20m,1 stop,No info,5899
Jet Airways,1/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 02 Jun,22h,2 stops,No info,13376
Jet Airways,12/03/2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,10:25 13 Mar,15h 30m,1 stop,No info,13817
Vistara,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,20:20 02 May,24h,1 stop,No info,8610
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,04:25 10 May,19h 25m,1 stop,In-flight meal not included,12373
SpiceJet,27/05/2019,Delhi,Cochin,DEL → BLR → COK,17:55,22:50,4h 55m,1 stop,No info,5673
