Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,11316
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,19:00,16h 45m,1 stop,In-flight meal not included,10262
Air India,24/05/2019,Kolkata,Banglore,CCU → IXR → BBI → BLR,05:50,13:15,7h 25m,2 stops,No info,7662
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,16:55,19:40 25 Mar,26h 45m,1 stop,No info,14231
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11h 45m,1 stop,No info,6838
Jet Airways,15/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 16 Jun,21h 40m,2 stops,No info,13376
Jet Airways,24/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 25 Jun,28h,1 stop,In-flight meal not included,10262
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,07:30,15:30,8h,1 stop,No info,8574
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,07:40 13 Mar,10h 15m,1 stop,In-flight meal not included,7832
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,19:00,15h 10m,1 stop,No info,12192
Jet Airways,15/06/2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1h 30m,non-stop,In-flight meal not included,4050
