Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,18/05/2019,Banglore,Delhi,BLR → DEL,16:55,19:55,3h,non-stop,No info,4823
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,19:00 10 Jun,25h 30m,1 stop,In-flight meal not included,10262
Air India,21/05/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 22 May,23h,2 stops,No info,13381
IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,4332
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,18:25,12h 40m,1 stop,No info,26890
Air India,15/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40 16 May,20h 45m,2 stops,No info,12803
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,16:20 13 Jun,26h 15m,1 stop,In-flight meal not included,8529
SpiceJet,3/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7h 55m,1 stop,In-flight meal not included,10844
Jet Airways,3/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,6144
