Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,27/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,9929
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30 04 Jun,15h 30m,1 stop,No info,9508
Air India,21/03/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,5674
IndiGo,18/06/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
IndiGo,24/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 25 May,2h 35m,non-stop,No info,4804
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 28 May,11h 30m,1 stop,No info,13377
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 28 May,13h 25m,1 stop,In-flight meal not included,12898
Air Asia,1/06/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,4409
Air Asia,1/06/2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14h 30m,1 stop,No info,8759
Air India,03/03/2019,Banglore,New Delhi,BLR → AMD → DEL,00:30,23:55,23h 25m,1 stop,No info,10394
IndiGo,18/03/2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2h 25m,non-stop,No info,3858
