Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,09:45 07 Jun,13h 20m,1 stop,No info,12692
IndiGo,24/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423
Jet Airways,9/06/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,7229
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,23:30,02:20 04 Mar,2h 50m,non-stop,No info,6144
Jet Airways,1/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 02 Jun,21h 40m,2 stops,In-flight meal not included,10919
IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,21:25,00:05 28 Mar,2h 40m,non-stop,No info,4148
SpiceJet,24/03/2019,Banglore,New Delhi,BLR → DEL,20:30,23:20,2h 50m,non-stop,No check-in baggage included,3873
Jet Airways,21/03/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,18:50,9h 10m,2 stops,No info,11702
IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,17:10,01:35 07 Mar,8h 25m,1 stop,No info,14871
Air India,18/03/2019,Banglore,New Delhi,BLR → BOM → IDR → DEL,06:45,11:10 16 Mar,28h 25m,2 stops,No info,11234
IndiGo,6/06/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6938
