Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,18:00 02 May,25h,1 stop,No info,11467
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,09:20 22 May,12h 10m,1 stop,No info,14781
Multiple carriers,18/05/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:00,12h,1 stop,No info,10197
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,21:25,09:30 07 Mar,12h 5m,1 stop,No info,17261
Air India,1/05/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 02 May,12h 45m,1 stop,No info,7480
IndiGo,21/05/2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2h 35m,non-stop,No info,4804
SpiceJet,21/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,4439
Jet Airways,6/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 07 Jun,22h 55m,2 stops,In-flight meal not included,10368
SpiceJet,21/03/2019,Delhi,Cochin,DEL → MAA → COK,06:10,11:20,5h 10m,1 stop,No info,6065
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,04:40 25 May,9h 45m,1 stop,In-flight meal not included,8586
IndiGo,18/03/2019,Delhi,Cochin,DEL → COK,14:30,17:35,3h 5m,non-stop,No info,5406
