Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8h 10m,1 stop,No info,7005
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,In-flight meal not included,10844
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,03:50,12:35,8h 45m,1 stop,No info,12192
Air India,24/03/2019,Banglore,New Delhi,BLR → DEL,10:00,12:45,2h 45m,non-stop,No info,4441
Multiple carriers,9/05/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:15,8h 40m,1 stop,No info,7575
IndiGo,21/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
SpiceJet,6/06/2019,Chennai,Kolkata,MAA → CCU,09:45,12:00,2h 15m,non-stop,No info,3597
Air India,6/06/2019,Kolkata,Banglore,CCU → DEL → BLR,17:30,20:25 07 Jun,26h 55m,1 stop,No info,10413
Jet Airways,9/06/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,8016
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,12:00 10 Jun,16h,1 stop,In-flight meal not included,10844
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,09:20 13 May,16h 50m,1 stop,In-flight meal not included,9663
