Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,9/05/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,04:25 16 Jun,14h 25m,1 stop,In-flight meal not included,10262
Air India,24/05/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,20:25,14h 35m,2 stops,No info,11201
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,04:25 02 Jun,9h 10m,1 stop,In-flight meal not included,10262
Air India,3/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 04 Jun,21h 15m,2 stops,No info,10231
Jet Airways,15/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,08:15 16 Mar,18h 10m,1 stop,In-flight meal not included,9134
Air Asia,18/05/2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2h 35m,non-stop,No info,5645
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25 02 Jun,13h 25m,1 stop,No info,14714
Air India,6/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15 07 Mar,26h 35m,2 stops,No info,12646
Air India,3/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,19:15,8h 20m,2 stops,No info,12173
