Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/04/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4174
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No check-in baggage included,3841
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:45 07 Mar,24h,1 stop,No info,17024
IndiGo,24/05/2019,Banglore,Delhi,BLR → DEL,21:15,00:15 25 May,3h,non-stop,No info,3943
IndiGo,3/06/2019,Delhi,Cochin,DEL → HYD → COK,11:55,22:30,10h 35m,1 stop,No info,6442
Air India,9/03/2019,Delhi,Cochin,DEL → HYD → BOM → COK,07:05,19:15 10 Mar,36h 10m,2 stops,No info,11762
SpiceJet,24/04/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,4174
IndiGo,18/06/2019,Kolkata,Banglore,CCU → BLR,04:40,07:15,2h 35m,non-stop,No info,4804
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30 07 Jun,11h 30m,1 stop,No info,13377
Jet Airways,1/04/2019,Banglore,Delhi,BLR → DEL,11:10,14:05,2h 55m,non-stop,No info,7229
IndiGo,15/03/2019,Banglore,New Delhi,BLR → DEL,22:20,01:10 16 Mar,2h 50m,non-stop,No info,8855
