Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 19 May,23h 10m,2 stops,No info,15129
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 04 Mar,8h 5m,1 stop,No info,17057
Air India,3/06/2019,Delhi,Cochin,DEL → BOM → COK,21:00,07:40 04 Jun,10h 40m,1 stop,No info,8372
SpiceJet,1/03/2019,Kolkata,Banglore,CCU → BLR,17:15,19:45,2h 30m,non-stop,No info,5515
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,8355
IndiGo,1/04/2019,Mumbai,Hyderabad,BOM → HYD,02:35,04:05,1h 30m,non-stop,No info,2754
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:30 16 Jun,10h 30m,1 stop,No info,13377
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,19:45,19:00 10 May,23h 15m,1 stop,No info,15554
IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,14:25,16:55,2h 30m,non-stop,No info,5224
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6069
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35 10 May,25h 5m,1 stop,In-flight meal not included,12373
