Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35 22 May,23h 10m,2 stops,No info,15129
Jet Airways,24/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 25 Jun,22h 55m,2 stops,In-flight meal not included,10368
Jet Airways,9/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,In-flight meal not included,13029
Air India,6/06/2019,Kolkata,Banglore,CCU → BBI → BOM → BLR,12:00,11:10 07 Jun,23h 10m,2 stops,No info,9416
Air India,3/06/2019,Delhi,Cochin,DEL → COK,18:05,21:10,3h 5m,non-stop,No info,6934
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25 22 May,18h,1 stop,No info,11467
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,15:15,01:30 04 Jun,10h 15m,1 stop,No info,6795
IndiGo,27/03/2019,Kolkata,Banglore,CCU → BLR,15:20,17:55,2h 35m,non-stop,No info,5198
Jet Airways,9/03/2019,Delhi,Cochin,DEL → BOM → COK,17:25,18:50 10 Mar,25h 25m,1 stop,In-flight meal not included,14053
Vistara,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,23:25,16h 15m,1 stop,No info,7927
