Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9h 50m,1 stop,In-flight meal not included,10844
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 16 May,8h 40m,1 stop,No info,13941
Jet Airways,12/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 13 Jun,21h 40m,2 stops,In-flight meal not included,10919
Jet Airways,18/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,13:15,7h 30m,1 stop,No info,12284
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,08:35,22:20,13h 45m,1 stop,No info,6790
IndiGo,18/05/2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1h 30m,non-stop,No info,4392
Air India,6/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 07 Jun,38h 15m,2 stops,No info,9653
SpiceJet,21/06/2019,Mumbai,Hyderabad,BOM → HYD,05:45,07:15,1h 30m,non-stop,No info,2753
Air India,18/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:00,11:05 19 May,16h 5m,1 stop,No info,6327
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:20,15h 10m,1 stop,In-flight meal not included,11125
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,19:00 07 Jun,20h 10m,1 stop,In-flight meal not included,10262
