Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,04:25 19 May,16h 55m,1 stop,In-flight meal not included,12373
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → HYD → COK,07:05,22:20,15h 15m,1 stop,No info,10478
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 19 May,18h 45m,2 stops,In-flight meal not included,13029
Air India,21/03/2019,Delhi,Cochin,DEL → MAA → COK,12:30,09:25 22 Mar,20h 55m,1 stop,No info,6482
Jet Airways,18/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10h,1 stop,No info,15554
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:00,10h 15m,1 stop,No info,11789
IndiGo,24/03/2019,Kolkata,Banglore,CCU → IXA → BLR,14:30,20:10,5h 40m,1 stop,No info,9413
Air India,9/06/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 10 Jun,28h 20m,1 stop,No info,7662
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,19:00,01:30 22 May,6h 30m,1 stop,No info,7888
Air Asia,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,23:30,15h 55m,1 stop,No info,5192
Multiple carriers,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,21:00,10h 40m,1 stop,In-flight meal not included,6007
