Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,01/03/2019,Banglore,New Delhi,BLR → BOM → DEL,07:00,13:15,6h 15m,1 stop,No info,26890
Jet Airways,15/04/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,In-flight meal not included,5443
IndiGo,09/03/2019,Banglore,New Delhi,BLR → DEL,10:05,13:00,2h 55m,non-stop,No info,6860
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,20:45,6h 40m,1 stop,No info,13364
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,08:00,19:00,11h,1 stop,In-flight meal not included,12239
IndiGo,9/04/2019,Kolkata,Banglore,CCU → MAA → BLR,11:30,16:05,4h 35m,1 stop,No info,4966
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,No info,6144
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,19:00 10 May,28h,1 stop,In-flight meal not included,12373
Air India,18/03/2019,Banglore,New Delhi,BLR → BOM → UDR → DEL,08:50,16:30 16 Mar,31h 40m,2 stops,No info,10835
Air India,6/06/2019,Delhi,Cochin,DEL → MAA → COK,06:05,09:25 07 Jun,27h 20m,1 stop,No info,7952
