Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,12/05/2019,Delhi,Cochin,DEL → COK,14:40,17:50,3h 10m,non-stop,No info,6216
IndiGo,15/06/2019,Kolkata,Banglore,CCU → BLR,20:25,23:10,2h 45m,non-stop,No info,4804
Multiple carriers,21/05/2019,Delhi,Cochin,DEL → BOM → COK,11:30,01:30 22 May,14h,1 stop,No info,14067
Jet Airways,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 19 May,23h 50m,2 stops,No info,15129
Jet Airways,6/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,06:45,04:25 07 Jun,21h 40m,2 stops,No info,13376
Air India,27/06/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 28 Jun,21h 15m,2 stops,No info,10441
Jet Airways,24/05/2019,Banglore,Delhi,BLR → DEL,06:00,08:45,2h 45m,non-stop,In-flight meal not included,4030
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,08:00,18:50,10h 50m,1 stop,No info,17024
Multiple carriers,9/04/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 10 Apr,8h,1 stop,No info,13017
GoAir,6/06/2019,Kolkata,Banglore,CCU → BOM → BLR,23:30,07:45 07 Jun,8h 15m,1 stop,No info,6686
IndiGo,15/06/2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5h 25m,1 stop,No info,5636
