Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → MAA → DEL,09:45,15:55,6h 10m,1 stop,In-flight meal not included,7280
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8h,1 stop,No info,7618
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,08:55,21:00,12h 5m,1 stop,No info,15147
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,10:05 19 May,12h 55m,1 stop,No info,13941
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,19:10,9h 35m,1 stop,No info,11467
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 28 Jun,15h 10m,1 stop,No info,6270
Multiple carriers,3/03/2019,Delhi,Cochin,DEL → BOM → COK,13:55,01:35 04 Mar,11h 40m,1 stop,No info,17057
Jet Airways,3/06/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,8016
SpiceJet,27/06/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,4760
SpiceJet,21/03/2019,Kolkata,Banglore,CCU → BLR,06:55,09:35,2h 40m,non-stop,No check-in baggage included,3815
SpiceJet,1/05/2019,Kolkata,Banglore,CCU → BLR,17:10,19:40,2h 30m,non-stop,No info,4174
