Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Delhi,Cochin,DEL → BOM → COK,22:50,12:35 10 Jun,13h 45m,1 stop,In-flight meal not included,10262
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,18:15 10 Jun,21h 5m,1 stop,In-flight meal not included,10844
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,23:35,7h 5m,1 stop,In-flight meal not included,8586
IndiGo,27/05/2019,Delhi,Cochin,DEL → COK,14:25,17:40,3h 15m,non-stop,No info,6015
IndiGo,18/04/2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,4990
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,16:20 13 May,19h 10m,1 stop,In-flight meal not included,10844
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:30,01:30 07 Jun,14h,1 stop,No info,13377
Air India,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,18:45,19:15 10 Jun,24h 30m,2 stops,No info,12257
IndiGo,27/05/2019,Kolkata,Banglore,CCU → BLR,17:15,19:50,2h 35m,non-stop,No info,4804
Vistara,09/03/2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,21:55,15h 15m,1 stop,No info,10008
IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,3597
