Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2 stops,No info,13014
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 10 May,15h 10m,1 stop,No info,13941
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 19 May,25h 20m,1 stop,No info,14151
Multiple carriers,21/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 22 Mar,8h 5m,1 stop,No info,13542
IndiGo,21/03/2019,Delhi,Cochin,DEL → HYD → COK,06:40,22:20,15h 40m,1 stop,No info,6558
Air Asia,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,07:35,19:25,11h 50m,1 stop,No info,5192
Vistara,1/06/2019,Banglore,Delhi,BLR → DEL,07:00,09:40,2h 40m,non-stop,No info,4878
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,15:00,12:35 28 May,21h 35m,1 stop,In-flight meal not included,12898
Air India,9/06/2019,Delhi,Cochin,DEL → BLR → COK,17:40,23:00,5h 20m,1 stop,No info,7384
GoAir,3/05/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,3898
Air Asia,6/05/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 07 May,2h 50m,non-stop,No info,3383
