Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,6/03/2019,Delhi,Cochin,DEL → BOM → COK,09:00,04:25 07 Mar,19h 25m,1 stop,No info,15764
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,22:35 02 Apr,26h 35m,1 stop,In-flight meal not included,7064
Jet Airways,6/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,10262
IndiGo,1/05/2019,Kolkata,Banglore,CCU → MAA → BLR,08:10,13:00,4h 50m,1 stop,No info,5069
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,11:40,19:00,7h 20m,1 stop,No info,11789
Air India,1/05/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,10:00,13:45 02 May,27h 45m,2 stops,No info,15164
Air India,6/06/2019,Delhi,Cochin,DEL → COK,14:10,17:10,3h,non-stop,No info,6094
SpiceJet,21/04/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,4885
Air Asia,21/06/2019,Banglore,Delhi,BLR → DEL,11:10,13:55,2h 45m,non-stop,No info,3383
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → BOM → COK,17:00,01:35 28 Mar,8h 35m,1 stop,No info,6673
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,In-flight meal not included,4544
