Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,21:00,10h 25m,1 stop,No info,6093
Air India,27/06/2019,Delhi,Cochin,DEL → HYD → BOM → COK,13:15,07:40 28 Jun,18h 25m,2 stops,No info,13547
Air Asia,6/06/2019,Banglore,Delhi,BLR → DEL,23:55,02:45 07 Jun,2h 50m,non-stop,No info,7120
Jet Airways Business,3/03/2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:05,04:25 04 Mar,8h 20m,2 stops,No info,46490
Jet Airways,27/05/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 28 May,27h,2 stops,In-flight meal not included,12872
IndiGo,15/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3h 40m,1 stop,No info,4226
Jet Airways,24/05/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20 25 May,14h 25m,1 stop,In-flight meal not included,10844
Vistara,9/06/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
Multiple carriers,1/03/2019,Delhi,Cochin,DEL → BOM → COK,00:20,13:20,13h,1 stop,No info,29528
SpiceJet,12/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,6300
Jet Airways,9/06/2019,Delhi,Cochin,DEL → LKO → BOM → COK,11:45,04:25 10 Jun,16h 40m,2 stops,No info,13882
