Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,27/03/2019,Delhi,Cochin,DEL → HYD → MAA → COK,09:45,21:20,11h 35m,2 stops,No info,6653
IndiGo,3/03/2019,Delhi,Cochin,DEL → MAA → COK,09:55,15:10,5h 15m,1 stop,No info,12214
Air India,1/05/2019,Mumbai,Hyderabad,BOM → HYD,13:55,15:25,1h 30m,non-stop,No info,3625
IndiGo,03/03/2019,Banglore,New Delhi,BLR → DEL,08:30,11:30,3h,non-stop,No info,6860
GoAir,24/06/2019,Delhi,Cochin,DEL → BOM → COK,10:35,19:35,9h,1 stop,No info,3876
Vistara,27/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
Air India,27/03/2019,Delhi,Cochin,DEL → NAG → BOM → COK,05:55,07:40 28 Mar,25h 45m,2 stops,No info,8971
Jet Airways,21/05/2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3h,non-stop,In-flight meal not included,4030
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,15:00,01:35 28 Mar,10h 35m,1 stop,No info,8075
Multiple carriers,15/06/2019,Delhi,Cochin,DEL → BOM → COK,06:00,21:00,15h,1 stop,No info,7005
IndiGo,6/03/2019,Kolkata,Banglore,CCU → BLR,22:10,00:55 07 Mar,2h 45m,non-stop,No info,4778
