Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,9/06/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,No info,8016
Jet Airways,18/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,23:35 19 May,27h 10m,1 stop,No info,14151
IndiGo,15/04/2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2h 45m,non-stop,No info,4423
Jet Airways,15/06/2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1h 25m,non-stop,In-flight meal not included,4050
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,19:50,5h 45m,1 stop,No info,14781
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,08:15 16 May,12h 15m,1 stop,In-flight meal not included,8586
Air Asia,21/05/2019,Kolkata,Banglore,CCU → BBI → BLR,19:55,23:30,3h 35m,1 stop,No info,5162
Jet Airways,9/06/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 10 Jun,7h 30m,1 stop,No info,13731
Jet Airways,21/03/2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25 22 Mar,15h 25m,1 stop,In-flight meal not included,7438
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,10:55 16 May,25h 20m,1 stop,No info,14151
Vistara,12/04/2019,Banglore,Delhi,BLR → DEL,21:00,23:50,2h 50m,non-stop,No info,5613
