Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,6/05/2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2h 50m,non-stop,No info,4668
Jet Airways,21/03/2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,00:45 19 Mar,19h,1 stop,In-flight meal not included,7832
SpiceJet,21/03/2019,Banglore,New Delhi,BLR → DEL,09:35,12:30,2h 55m,non-stop,No info,4945
Air India,03/03/2019,Banglore,New Delhi,BLR → CCU → GAU → DEL,05:50,22:10 07 Mar,40h 20m,2 stops,No info,11791
SpiceJet,12/04/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
GoAir,3/04/2019,Banglore,Delhi,BLR → DEL,20:55,23:40,2h 45m,non-stop,No info,4239
Jet Airways,06/03/2019,Banglore,New Delhi,BLR → BOM → DEL,14:05,00:45 07 Mar,10h 40m,1 stop,No info,14815
Jet Airways,9/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,19:00,9h 20m,2 stops,No info,13014
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:00,8h 40m,1 stop,No info,11789
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,19:45,04:45 25 Mar,9h,1 stop,In-flight meal not included,10031
