Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air India,21/05/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,8372
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11h 30m,1 stop,No info,10877
Air India,9/05/2019,Delhi,Cochin,DEL → GOI → BOM → COK,22:00,19:15 10 May,21h 15m,2 stops,No info,10441
IndiGo,6/03/2019,Delhi,Cochin,DEL → BOM → COK,04:45,21:00,16h 15m,1 stop,No info,13611
Jet Airways,09/03/2019,Banglore,New Delhi,BLR → BOM → DEL,08:55,10:45 13 Mar,25h 50m,1 stop,In-flight meal not included,11087
Jet Airways,27/03/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:45 28 Mar,24h 30m,1 stop,In-flight meal not included,5963
IndiGo,24/05/2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2h 20m,non-stop,No info,3597
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,10:05 13 Jun,15h 10m,1 stop,In-flight meal not included,8529
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14h 5m,1 stop,No info,10678
IndiGo,27/03/2019,Delhi,Cochin,DEL → BOM → COK,08:25,21:00,12h 35m,1 stop,No info,8285
Jet Airways,12/06/2019,Delhi,Cochin,DEL → BOM → COK,02:15,12:35,10h 20m,1 stop,No info,18371
