Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,11200
Jet Airways,24/03/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,20:40 25 Mar,23h 30m,1 stop,No info,13759
IndiGo,24/03/2019,Banglore,New Delhi,BLR → DEL,13:00,15:50,2h 50m,non-stop,No info,5694
Vistara,01/03/2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,10:25 02 Mar,27h 45m,1 stop,No info,12371
IndiGo,9/04/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 10 Apr,9h 30m,1 stop,No info,6573
GoAir,6/03/2019,Delhi,Cochin,DEL → AMD → COK,06:00,13:20,7h 20m,1 stop,No info,6393
IndiGo,6/06/2019,Kolkata,Banglore,CCU → BLR,11:30,14:05,2h 35m,non-stop,No info,5224
Jet Airways,9/05/2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3h,non-stop,In-flight meal not included,5198
Jet Airways,21/05/2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,04:40 22 May,7h 30m,1 stop,No info,13941
SpiceJet,15/03/2019,Chennai,Kolkata,MAA → CCU,09:30,12:05,2h 35m,non-stop,No info,6300
Jet Airways,24/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,09:35,12:35 25 Jun,27h,2 stops,No info,12609
