Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,1/05/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
Vistara,24/03/2019,Banglore,New Delhi,BLR → DEL,12:00,14:40,2h 40m,non-stop,No info,7608
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,16:20 13 May,20h 20m,1 stop,In-flight meal not included,10844
Multiple carriers,9/06/2019,Delhi,Cochin,DEL → BOM → COK,17:00,01:30 10 Jun,8h 30m,1 stop,No info,7408
Vistara,18/05/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3687
SpiceJet,3/03/2019,Delhi,Cochin,DEL → BLR → COK,16:35,22:50,6h 15m,1 stop,No info,11726
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,09:20 07 May,26h 50m,1 stop,In-flight meal not included,9663
Air India,24/03/2019,Kolkata,Banglore,CCU → DEL → COK → BLR,07:00,13:45 25 Mar,30h 45m,2 stops,No info,12829
IndiGo,27/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,21:00,5h,1 stop,No info,6069
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,16:30,19:50 13 Jun,27h 20m,1 stop,In-flight meal not included,8529
Vistara,9/05/2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,23:25,6h 25m,1 stop,No info,8085
