Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Jet Airways,27/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,04:25 28 May,18h 45m,2 stops,No info,15129
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,12:50,19:15,6h 25m,1 stop,In-flight meal not included,7268
Jet Airways,6/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
IndiGo,24/03/2019,Chennai,Kolkata,MAA → CCU,19:35,21:55,2h 20m,non-stop,No info,7295
IndiGo,27/06/2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7h 5m,1 stop,No info,6442
IndiGo,6/05/2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4h 25m,1 stop,No info,3809
Air India,01/03/2019,Banglore,New Delhi,BLR → CCU → BBI → DEL,05:50,16:20,10h 30m,2 stops,Change airports,15119
GoAir,9/06/2019,Delhi,Cochin,DEL → BOM → COK,14:25,19:35,5h 10m,1 stop,No info,9069
IndiGo,6/05/2019,Banglore,Delhi,BLR → DEL,10:10,13:00,2h 50m,non-stop,No info,3943
Air India,9/06/2019,Kolkata,Banglore,CCU → DEL → AMD → BLR,07:00,05:25 10 Jun,22h 25m,2 stops,No info,12534
