Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Air Asia,1/03/2019,Kolkata,Banglore,CCU → BLR,19:35,22:05,2h 30m,non-stop,No info,5964
Jet Airways,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:00 28 May,23h 50m,2 stops,No info,15129
Jet Airways,18/05/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 19 May,26h 55m,2 stops,In-flight meal not included,13029
Jet Airways,27/05/2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3h,non-stop,In-flight meal not included,4030
GoAir,18/05/2019,Kolkata,Banglore,CCU → AMD → BLR,16:40,00:15 19 May,7h 35m,1 stop,No info,10586
Air India,6/03/2019,Mumbai,Hyderabad,BOM → JAI → DEL → HYD,11:35,19:25 07 Mar,31h 50m,2 stops,No info,17926
Jet Airways,6/06/2019,Delhi,Cochin,DEL → COK,11:00,14:15,3h 15m,non-stop,No info,9564
Jet Airways,15/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,8355
Multiple carriers,6/06/2019,Delhi,Cochin,DEL → BOM → COK,10:20,01:30 07 Jun,15h 10m,1 stop,No info,6795
Air India,15/05/2019,Delhi,Cochin,DEL → BLR → COK,13:30,08:15 16 May,18h 45m,1 stop,No info,10671
