Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,27/03/2019,Chennai,Kolkata,MAA → CCU,17:45,20:05,2h 20m,non-stop,No info,3384
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00 02 Jun,23h 45m,1 stop,In-flight meal not included,10262
SpiceJet,18/06/2019,Mumbai,Hyderabad,BOM → HYD,13:15,14:45,1h 30m,non-stop,No check-in baggage included,1965
IndiGo,18/05/2019,Kolkata,Banglore,CCU → BLR,22:15,00:50 19 May,2h 35m,non-stop,No info,4804
Jet Airways,27/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 28 May,24h 45m,1 stop,No info,16079
Jet Airways,1/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,19:00 02 Jun,21h 35m,2 stops,No info,13292
Air Asia,9/05/2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5h 30m,1 stop,No info,6751
Air India,15/05/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:15,12h 15m,1 stop,No info,8669
IndiGo,3/03/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35 04 Mar,8h 5m,1 stop,No info,14871
Jet Airways,21/05/2019,Delhi,Cochin,DEL → BOM → COK,14:00,19:00,5h,1 stop,In-flight meal not included,12898
SpiceJet,6/06/2019,Banglore,Delhi,BLR → DEL,09:30,12:20,2h 50m,non-stop,No check-in baggage included,3919
