Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,21/03/2019,Mumbai,Hyderabad,BOM → HYD,16:55,18:25,1h 30m,non-stop,No info,3175
IndiGo,1/03/2019,Kolkata,Banglore,CCU → BLR,09:35,12:20,2h 45m,non-stop,No info,6565
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,23:35 02 Apr,28h 40m,1 stop,No info,12681
Vistara,1/06/2019,Chennai,Kolkata,MAA → CCU,07:05,09:20,2h 15m,non-stop,No info,3687
Jet Airways,15/06/2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1h 30m,non-stop,In-flight meal not included,3210
IndiGo,6/03/2019,Kolkata,Banglore,CCU → BLR,20:25,23:05,2h 40m,non-stop,No info,4778
Multiple carriers,3/06/2019,Delhi,Cochin,DEL → BOM → COK,11:25,19:00,7h 35m,1 stop,No info,10877
Vistara,24/05/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,10:45 25 May,14h 25m,1 stop,No info,9187
Air India,15/03/2019,Banglore,New Delhi,BLR → COK → DEL,22:00,23:20 16 Mar,25h 20m,1 stop,No info,6850
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,18:15,9h 50m,1 stop,No info,14781
Air India,6/05/2019,Kolkata,Banglore,CCU → GAU → DEL → BLR,16:45,08:55 07 May,16h 10m,2 stops,No info,13227
