Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,21/05/2019,Delhi,Cochin,DEL → COK,06:00,09:10,3h 10m,non-stop,No info,6741
IndiGo,15/06/2019,Banglore,Delhi,BLR → DEL,10:30,13:20,2h 50m,non-stop,No info,3943
Air India,12/05/2019,Kolkata,Banglore,CCU → GAU → BLR,16:45,21:05 13 May,28h 20m,1 stop,No info,7662
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,08:15 13 May,23h 50m,1 stop,In-flight meal not included,8586
Air India,27/03/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 28 Mar,12h 45m,1 stop,No info,5117
Jet Airways,24/06/2019,Delhi,Cochin,DEL → NAG → BOM → COK,14:35,12:35 25 Jun,22h,2 stops,No info,13376
IndiGo,15/05/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
GoAir,9/04/2019,Banglore,Delhi,BLR → DEL,07:45,10:40,2h 55m,non-stop,No info,4632
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,19:30,04:25 02 Jun,8h 55m,2 stops,No info,13014
IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,21:20,00:15 02 Mar,2h 55m,non-stop,No info,12649
IndiGo,24/03/2019,Kolkata,Banglore,CCU → MAA → BLR,08:15,13:00,4h 45m,1 stop,No info,6303
