Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,27/06/2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2h 25m,non-stop,No info,3873
IndiGo,21/05/2019,Delhi,Cochin,DEL → HYD → COK,11:55,00:55 22 May,13h,1 stop,No info,6282
Multiple carriers,1/06/2019,Delhi,Cochin,DEL → BOM → COK,08:30,19:00,10h 30m,1 stop,No info,11200
Vistara,24/04/2019,Banglore,Delhi,BLR → DEL,19:30,22:15,2h 45m,non-stop,No info,5613
IndiGo,9/06/2019,Delhi,Cochin,DEL → COK,14:20,17:35,3h 15m,non-stop,No info,5601
Jet Airways,15/06/2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35 16 Jun,22h 35m,1 stop,In-flight meal not included,10262
IndiGo,01/03/2019,Banglore,New Delhi,BLR → DEL,20:00,22:55,2h 55m,non-stop,No info,14306
Jet Airways,1/04/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,20:45 02 Apr,24h 45m,1 stop,In-flight meal not included,7064
Jet Airways,27/06/2019,Delhi,Cochin,DEL → BOM → COK,07:05,19:00,11h 55m,1 stop,No info,18371
Air India,18/05/2019,Delhi,Cochin,DEL → CCU → BOM → COK,20:15,19:15 19 May,23h,2 stops,No info,13591
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,09:40,12:35 02 Jun,26h 55m,2 stops,In-flight meal not included,10368
