Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,15/06/2019,Delhi,Cochin,DEL → HYD → COK,06:50,12:10,5h 20m,1 stop,No info,5298
IndiGo,24/03/2019,Mumbai,Hyderabad,BOM → HYD,20:05,21:35,1h 30m,non-stop,No info,2227
Multiple carriers,27/05/2019,Delhi,Cochin,DEL → BOM → COK,07:00,19:00,12h,1 stop,No info,10407
Jet Airways,27/06/2019,Delhi,Cochin,DEL → IDR → BOM → COK,21:25,12:35 28 Jun,15h 10m,2 stops,In-flight meal not included,11507
IndiGo,9/06/2019,Delhi,Cochin,DEL → BOM → COK,20:25,01:30 10 Jun,5h 5m,1 stop,No info,5458
IndiGo,12/06/2019,Banglore,Delhi,BLR → DEL,23:30,02:20 13 Jun,2h 50m,non-stop,No info,3943
Jet Airways,3/03/2019,Delhi,Cochin,DEL → BOM → COK,11:30,18:50,7h 20m,1 stop,No info,18550
Vistara,9/06/2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,10:45 10 Jun,14h 25m,1 stop,No info,9397
SpiceJet,21/05/2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2h 35m,non-stop,No check-in baggage included,3841
Jet Airways,27/04/2019,Banglore,Delhi,BLR → DEL,07:10,10:10,3h,non-stop,No info,7229
IndiGo,18/06/2019,Banglore,Delhi,BLR → DEL,18:55,21:50,2h 55m,non-stop,No info,4823
