Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
SpiceJet,12/06/2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4h 30m,1 stop,No check-in baggage included,5158
Jet Airways,27/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35 28 Jun,13h 30m,2 stops,No info,12819
IndiGo,3/06/2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30 04 Jun,9h 30m,1 stop,No info,6628
Jet Airways,1/06/2019,Delhi,Cochin,DEL → BOM → COK,10:00,12:35 02 Jun,26h 35m,1 stop,In-flight meal not included,10262
Jet Airways,21/04/2019,Banglore,Delhi,BLR → DEL,15:15,18:10,2h 55m,non-stop,In-flight meal not included,4544
Jet Airways,9/05/2019,Delhi,Cochin,DEL → BOM → COK,18:15,19:00 10 May,24h 45m,1 stop,In-flight meal not included,12373
Air India,15/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,07:40 16 May,26h 40m,2 stops,No info,11281
IndiGo,3/06/2019,Delhi,Cochin,DEL → HYD → COK,14:20,22:30,8h 10m,1 stop,No info,6938
Multiple carriers,6/03/2019,Delhi,Cochin,DEL → BOM → COK,10:20,21:00,10h 40m,1 stop,No info,15147
Air India,18/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,07:40 19 May,26h 40m,2 stops,No info,11228
