Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
Vistara,24/03/2019,Banglore,New Delhi,BLR → DEL,09:50,12:35,2h 45m,non-stop,No info,6138
Jet Airways,12/06/2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,04:40 13 Jun,8h 40m,1 stop,No info,12576
Jet Airways,12/05/2019,Kolkata,Banglore,CCU → DEL → BLR,09:35,14:25 13 May,28h 50m,1 stop,No info,13067
Jet Airways,6/05/2019,Kolkata,Banglore,CCU → GAU → BLR,10:20,17:35,7h 15m,1 stop,No info,9358
Jet Airways,9/05/2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,04:40 10 May,20h 15m,1 stop,In-flight meal not included,8586
Air India,6/04/2019,Banglore,Delhi,BLR → DEL,13:20,16:10,2h 50m,non-stop,No info,5176
Air India,15/06/2019,Delhi,Cochin,DEL → MAA → COK,20:40,09:25 16 Jun,12h 45m,1 stop,No info,7480
Air India,6/06/2019,Kolkata,Banglore,CCU → IXR → DEL → BLR,05:50,12:30 07 Jun,30h 40m,2 stops,No info,12723
Air India,1/04/2019,Kolkata,Banglore,CCU → BBI → BLR,09:10,13:15,4h 5m,1 stop,No info,5793
Multiple carriers,12/06/2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10h 15m,1 stop,No info,14848
Air India,15/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,05:00,19:15 16 May,38h 15m,2 stops,No info,10493
