Airline,Date_of_Journey,Source,Destination,Route,Dep_Time,Arrival_Time,Duration,Total_Stops,Additional_Info,Price
IndiGo,24/05/2019,Chennai,Kolkata,MAA → CCU,07:55,10:15,2h 20m,non-stop,No info,3850
Jet Airways,21/03/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,18:50 22 Mar,23h 40m,2 stops,In-flight meal not included,6643
Jet Airways,1/05/2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8h 30m,1 stop,In-flight meal not included,10844
Air India,27/05/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 28 May,23h 30m,2 stops,No info,10441
Multiple carriers,27/06/2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30 28 Jun,8h,1 stop,No info,13377
Air India,18/05/2019,Delhi,Cochin,DEL → JDH → BOM → COK,12:55,19:15 19 May,30h 20m,2 stops,No info,13696
IndiGo,3/06/2019,Banglore,Delhi,BLR → DEL,00:25,03:15,2h 50m,non-stop,No info,3943
Air India,24/06/2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:45,19:15 25 Jun,23h 30m,2 stops,No info,9443
Jet Airways,1/06/2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25 02 Jun,22h 55m,2 stops,No info,13014
Air India,24/03/2019,Banglore,New Delhi,BLR → HYD → VGA → DEL,17:00,22:55 19 Mar,29h 55m,2 stops,No info,8114
